2024-12-20 15:29:58,090 [background-preinit] INFO  o.h.validator.internal.util.Version                - HV000001: Hibernate Validator 6.2.0.Final
2024-12-20 15:30:49,135 [http-nio-22222-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/absence/list,2022030001,2024-12-20 15:30:49,0.023
2024-12-20 15:30:49,339 [http-nio-22222-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/course/getCourseList,2022030001,2024-12-20 15:30:49,0.026
2024-12-20 15:30:50,054 [http-nio-22222-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getStudentItemOptionList,2022030001,2024-12-20 15:30:50,0.016
2024-12-20 15:30:50,062 [http-nio-22222-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/absence/list,2022030001,2024-12-20 15:30:50,0.024
2024-12-20 15:30:50,301 [http-nio-22222-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getStudentItemOptionList,2022030001,2024-12-20 15:30:50,0.019
2024-12-20 15:30:50,319 [http-nio-22222-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/innovation/list,2022030001,2024-12-20 15:30:50,0.037
2024-12-20 15:30:50,758 [http-nio-22222-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getStudentItemOptionList,2022030001,2024-12-20 15:30:50,0.021
2024-12-20 15:30:50,760 [http-nio-22222-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/honor/list,2022030001,2024-12-20 15:30:50,0.023
2024-12-20 15:30:51,014 [http-nio-22222-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getStudentItemOptionList,2022030001,2024-12-20 15:30:50,0.015
2024-12-20 15:30:51,019 [http-nio-22222-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/dailyActivity/list,2022030001,2024-12-20 15:30:50,0.019
2024-12-20 15:30:51,482 [http-nio-22222-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getStudentItemOptionList,2022030001,2024-12-20 15:30:51,0.017
2024-12-20 15:30:51,485 [http-nio-22222-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/innovation/list,2022030001,2024-12-20 15:30:51,0.02
2024-12-20 15:30:51,969 [http-nio-22222-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/course/getCourseList,2022030001,2024-12-20 15:30:51,0.019
2024-12-20 15:30:53,279 [http-nio-22222-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/course/getCourseList,2022030001,2024-12-20 15:30:53,0.024
2024-12-20 15:30:53,658 [http-nio-22222-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getStudentItemOptionList,2022030001,2024-12-20 15:30:53,0.019
